Date,Open,High,Low,Close,Volume
2018-04-23,39.156765922577186,39.17788901493464,38.51365765341196,38.78357696533203,146062000
2018-04-24,38.88450667946601,39.03941654299841,37.84004517183039,38.24374771118164,134768000
2018-04-25,38.16864110139597,38.825831574734394,38.11935387520056,38.41039276123047,113528400
2018-04-26,38.52070551465223,38.89858975322706,38.34467255099439,38.5441780090332,111852000
2018-04-27,38.49253285734537,38.56998777396035,37.70155939528785,38.09822082519531,142623200
2018-04-30,38.05362736516511,39.25769020153432,37.985559291589546,38.78826904296875,169709600
2018-05-01,39.05819542045914,39.71303647925035,38.79062545495093,39.68956756591797,214277600
2018-05-02,41.1283333112394,41.71980496672397,40.792698905965494,41.442848205566406,266157600
2018-05-03,41.28089937538475,41.661129382006536,40.94291555554344,41.5179557800293,136272800
2018-05-04,41.83716129232139,43.24542478603207,41.81838401597067,43.146846771240234,224805200
2018-05-07,43.463706525898886,44.04813720028736,43.36278268851024,43.459014892578125,169805600
2018-05-08,43.419107466689546,43.70780045059003,43.10928781068014,43.66790008544922,113611200
2018-05-09,43.78526492315641,43.98476679241279,43.473099382720285,43.975379943847656,92844800
2018-05-10,44.064576659526814,44.681863204805836,44.04344998015062,44.604408264160156,111957200
2018-05-11,44.64682115330001,44.7811202353957,44.16616310265883,44.43476486206055,104848800
2018-05-14,44.53371864959899,44.65623981059255,44.26276205405801,44.33108901977539,83115200
2018-05-15,44.00828150638277,44.076612043740035,43.612449023849116,43.92817306518555,94780800
2018-05-16,43.84101578429413,44.404137173242404,43.82452095930741,44.33816146850586,76732400
2018-05-17,44.295744112587485,44.510155226195536,43.9093345737116,44.05777359008789,69176000
2018-05-18,44.104906917053825,44.250987512042556,43.85515483070127,43.89756393432617,73190800
2018-05-21,44.295752863411764,44.59498581760541,44.03893260593715,44.20857620239258,73603200
2018-05-22,44.38527546543168,44.503083285569076,44.00828900290828,44.09782409667969,60962800
2018-05-23,43.90698701129441,44.41355932680517,43.76797101632021,44.38057327270508,80233600
2018-05-24,44.47717318699425,44.49366441518397,43.873997617810524,44.33108901977539,92936000
2018-05-25,44.34994425694681,44.68451813500634,44.21328671319679,44.432411193847656,69844000
2018-05-29,44.20151206637124,44.47246871582709,44.02950999616362,44.272193908691406,90056400
2018-05-30,44.229779925474894,44.295752034505206,44.00830059006872,44.17794418334961,74762000
2018-05-31,44.111981263816865,44.349951878449986,43.85751582088478,44.02951431274414,109931200
2018-06-01,44.293396778992886,44.828241829945235,44.23684771666393,44.82353210449219,93770000
2018-06-04,45.153383085968876,45.57277865594449,45.085056129264544,45.198150634765625,105064800
2018-06-05,45.49031809732934,45.69530257509716,45.323029393544196,45.5468635559082,86264000
2018-06-06,45.622275267995676,45.7283016281917,45.219370784997885,45.70473861694336,83734400
2018-06-07,45.74243513194571,45.756571499725034,45.31832612251338,45.582218170166016,85388800
2018-06-08,45.04264641511956,45.238207849226285,44.71278592096952,45.16752243041992,106627200
2018-06-11,45.08504282444769,45.23112333407791,44.816441206142336,45.056766510009766,73234000
2018-06-12,45.0944785484845,45.38192992552389,45.037929498912845,45.304176330566406,67644400
2018-06-13,45.33716304565847,45.445547826799476,44.87064506424611,44.93190383911133,86553600
2018-06-14,45.13217896352785,45.13689228323737,44.81880971422139,44.955467224121094,86440400
2018-06-15,44.77405469747586,44.80468589134723,44.35701386908553,44.49367141723633,246876800
2018-06-18,44.267482185920976,44.583206384745495,44.10726162839729,44.47011184692383,73939600
2018-06-19,43.62188694452313,43.90227017955534,43.223695869239414,43.7514762878418,134314000
2018-06-20,43.90698848873122,44.10725968278852,43.76090430547783,43.94232940673828,82514800
2018-06-21,44.11903132362873,44.37820998177126,43.574759736739,43.69728088378906,102847600
2018-06-22,43.852795049886204,43.8598632336105,43.51822117116477,43.5700569152832,108801600
2018-06-25,43.21192165517229,43.570058556606334,42.5828281135387,42.922115325927734,126652400
2018-06-26,43.115317704014764,43.94939568980616,43.00928776415795,43.4546012878418,98276800
2018-06-27,43.64308664748483,44.12609945793199,43.360348581313914,43.3909797668457,101141200
2018-06-28,43.37684649918818,43.87399570915046,43.306161078797324,43.70670700073242,69460800
2018-06-29,43.89284718810203,44.104903475310294,43.09646856653667,43.61482238769531,90950800
2018-07-02,43.31086637604602,44.13080775314985,43.21661796791336,44.10253143310547,70925200
2018-07-03,44.24626212598361,44.28396149351073,43.24489559550557,43.33443069458008,55819200
2018-07-05,43.65015375403833,43.92111390698373,43.41925142512887,43.68313980102539,66416800
2018-07-06,43.68786407155159,44.39706605714836,43.63602832826301,44.2886848449707,69940800
2018-07-09,44.64918294461639,44.92720779345156,44.602060515432065,44.903648376464844,79026400
2018-07-10,44.93427477396867,45.06857386256042,44.809395136912464,44.84945297241211,63756400
2018-07-11,44.41355569937035,44.715143482285086,44.203857887887295,44.26747512817383,75326000
2018-07-12,44.65624289633007,45.09920155846209,44.60440715522057,45.009666442871094,72164400
2018-07-13,45.021441238162346,45.20050784745144,44.97902854938801,45.080345153808594,50055600
2018-07-16,45.12510996660727,45.391353204429265,44.86593131540765,44.98138427734375,60172400
2018-07-17,44.708073766542675,45.207577840766284,44.57848442788754,45.108619689941406,62138000
2018-07-18,45.1863682402803,45.191081559852485,44.75047785769445,44.8612174987793,65573600
2018-07-19,44.69393913236674,45.36780012426097,44.69393913236674,45.209938049316406,81147200
2018-07-20,45.18637448948724,45.33952324227363,44.80703310367688,45.106266021728516,82704800
2018-07-23,44.92719589230041,45.22878726865295,44.66330748260312,45.14632034301758,63957600
2018-07-24,45.344241819647266,45.629338405290476,45.24999697549978,45.47383117675781,74791600
2018-07-25,45.48796680446535,45.909720923914165,45.339527761896065,45.902652740478516,66839600
2018-07-26,45.85316741037176,46.17125001494184,45.617551731493165,45.7589225769043,76304000
2018-07-27,45.94270404769693,45.9898264659988,44.79054348344733,44.99788284301758,96096000
2018-07-30,45.21465005836353,45.2853354853208,44.547860810814726,44.74577713012695,84118000
2018-07-31,44.83766271788807,45.271194687816894,44.61147009280662,44.835304260253906,157492000
2018-08-01,46.91815445381714,47.5378212863695,46.48933216360012,47.4765625,271742800
2018-08-02,47.259795643672035,49.097598749071246,47.20560504150239,48.86433792114258,249616000
2018-08-03,48.7795179485394,49.182422376318144,48.414312895506896,49.00571060180664,133789600
2018-08-06,49.0080670799903,49.30258671388447,48.788946198074015,49.26017761230469,101701600
2018-08-07,49.31907110165512,49.36148019425983,48.71589199911434,48.79835891723633,102349600
2018-08-08,48.548602744312035,48.96328497133965,48.18811110715973,48.83134078979492,90102000
2018-08-09,49.368557091360415,49.427461016071646,48.81957208162651,49.21540832519531,93970400
2018-08-10,49.0286148009558,49.44002519266483,48.86546923859156,49.068809509277344,98444800
2018-08-13,49.48967042478114,49.877435128986555,49.10899869137438,49.38563537597656,103563600
2018-08-14,49.69065012134938,49.78522547543453,49.241408169898676,49.59370803833008,82992000
2018-08-15,49.46839617036378,49.82778902521528,49.25796293194664,49.70956802368164,115230400
2018-08-16,50.06659332005974,50.553663261058226,50.00038984892316,50.437808990478516,114001600
2018-08-17,50.46619080521633,51.532543132376475,50.39998732105406,51.44506072998047,141708000
2018-08-20,51.56801256244055,51.823366801630385,50.86104953392936,50.94380569458008,121150800
2018-08-21,51.26063031267377,51.3528425555406,50.60568491149106,50.84449005126953,104639200
2018-08-22,50.62222837910076,51.156585944720106,50.56075115648966,50.84684753417969,76072400
2018-08-23,50.75226795914584,51.319730857894314,50.74044874677419,50.95088195800781,75532800
2018-08-24,51.21333375337259,51.28426346034547,50.861033908194834,51.10929870605469,73905600
2018-08-27,51.343367836297325,51.71931327754481,51.1494873139784,51.53015899658203,82100400
2018-08-28,51.7831663768743,52.14492238496493,51.761887460591076,51.946311950683594,91107200
2018-08-29,52.05270103162549,52.84241999553279,51.8777362734872,52.721832275390625,109019200
2018-08-30,52.78567649739625,53.97024961852312,52.58469935427872,53.20654296875,195175200
2018-08-31,53.556475387508385,54.11447864417697,53.43589126797498,53.821292877197266,173360400
2018-09-04,54.00572312173843,54.18778088108534,53.58485661111945,53.993900299072266,109560400
2018-09-05,54.14285341285009,54.30363223674393,53.22309420206611,53.64159393310547,133332000
2018-09-06,53.49027465750758,53.75509216076385,52.32461728550888,52.750213623046875,137160000
2018-09-07,52.454655476291386,53.28692866048203,52.18511175944655,52.32461166381836,150479200
2018-09-10,52.24185615259656,52.45465610496239,51.18259706413789,51.622379302978516,158066000
2018-09-11,51.54671960522813,53.033941819572114,51.20387942357245,52.92754364013672,142996000
2018-09-12,53.18526639470711,53.19945233807959,51.97941069858313,52.27023696899414,197114800
2018-09-13,52.84952340827975,53.99153884293053,52.6249042019705,53.532840728759766,166825600
2018-09-14,53.376787478992235,53.63450842198434,52.61308074363496,52.9251823425293,127997200
2018-09-17,52.525592202926,52.71474653653947,51.37175762273958,51.515987396240234,148780400
2018-09-18,51.49470675410538,52.45466440089387,51.33629103116489,51.60110855102539,126286800
2018-09-19,51.66258981841782,51.92740376962097,50.90597595225203,51.63185119628906,108495200
2018-09-20,52.07399599891171,52.55633617131596,51.816271434307,52.02434158325195,106435200
2018-09-21,52.20166812140533,52.33880492393241,51.37648418489235,51.46397018432617,384986800
2018-09-24,51.2653463973236,52.31514564659759,51.22042184863809,52.204017639160156,110773600
2018-09-25,51.95813791715987,52.684016706504345,51.94631509368086,52.535057067871094,98217600
2018-09-26,52.25368725227918,52.90390281763559,51.960497843994546,52.11655044555664,95938800
2018-09-27,52.9204526803586,53.53992959522191,52.85424559802705,53.18762969970703,120724800
2018-09-28,53.14979737223942,53.398062202116094,52.96773962377275,53.374420166015625,91717600
2018-10-01,53.896959816847335,54.24452988828253,53.518654734943205,53.73381423950195,94403200
2018-10-02,53.73146011448484,54.381675803439,53.58486718638655,54.2114372253418,99152800
2018-10-03,54.39349126972169,55.20212260237653,54.32965090961708,54.8711051940918,114619200
2018-10-04,54.56610108417014,54.93731686894071,53.608509971065246,53.906429290771484,128168000
2018-10-05,53.89931955853073,54.00571773627825,52.15437645532441,53.03157424926758,134322000
2018-10-08,52.53978898349141,53.15217302088543,52.0645381588214,52.90863800048828,118655600
2018-10-09,52.87788730397269,53.736172895235825,52.549233077184034,53.64159393310547,107564000
2018-10-10,53.30821307731672,53.5186463057796,51.08329306782395,51.15658950805664,167962400
2018-10-11,50.721543060089694,51.89902330763163,50.201371338479035,50.70499038696289,212497600
2018-10-12,52.116552371945346,52.69820135934952,51.27008946263702,52.51613998413086,161351600
2018-10-15,52.29150849334037,52.44992418497444,51.37174934722611,51.393028259277344,123164000
2018-10-16,51.76424545871344,52.72420301170054,51.251166750358514,52.52558898925781,116736000
2018-10-17,52.56105380461304,52.64144321335758,51.86118394400235,52.29860305786133,91541600
2018-10-18,51.51125096413181,51.95576305015513,50.362142773439196,51.07619857788086,130325200
2018-10-19,51.5585467461468,52.315160495072206,51.40958711776718,51.85409927368164,132314800
2018-10-22,51.9675848788607,52.811684539021144,51.76661134631194,52.17092514038086,115168400
2018-10-23,51.0312752497084,52.785674386526175,50.76409464590403,52.662723541259766,155071200
2018-10-24,52.632005471465256,53.01740358672918,50.72627938398572,50.8563232421875,163702000
2018-10-25,51.475796278943854,52.34353810184047,51.24881034120332,51.9699592590332,119423200
2018-10-26,51.04783511210514,52.0621734864531,50.284128331310725,51.14241409301758,189033600
2018-10-29,51.825720452520564,51.94394144771941,48.72832893518345,50.18244934082031,183742000
2018-10-30,49.924733859271434,50.8775949642934,49.480225290241705,50.43308639526367,146640000
2018-10-31,51.27954933650239,52.123645519315744,51.21807209884028,51.747703552246094,153435600
2018-11-01,51.792624022013314,52.57524651312335,51.26299261047082,52.542144775390625,233292800
2018-11-02,49.546416754757914,50.51582669093119,48.57227336106089,49.05698013305664,365314800
2018-11-05,48.30509650170871,48.326375413709044,46.85570603182611,47.664337158203125,264654800
2018-11-06,47.74237132513075,48.4044096899324,47.68799067176834,48.17979049682617,127531600
2018-11-07,48.699960659016895,49.66700760551551,48.264908230328544,49.64099884033203,133697600
2018-11-08,49.821321825704445,49.85453905967433,49.054950457423345,49.467796325683594,101450400
2018-11-09,48.77023347938126,48.87937427397922,47.987251640765706,48.51398468017578,137463200
2018-11-12,47.21614107916425,47.417819511836335,45.979978204665024,46.07014083862305,204542000
2018-11-13,45.467482346593435,46.78431147340441,45.42477239836624,45.609840393066406,187531600
2018-11-14,46.00606949744506,46.14368479083384,44.11505123237931,44.321475982666016,243204000
2018-11-15,44.69872073884626,45.54813685758566,44.345191678630414,45.41526794433594,185915200
2018-11-16,45.1993741101405,46.25995813873549,44.95261796519588,45.91829299926758,147713200
2018-11-19,45.08073115263296,45.24681733279806,43.89202475558644,44.098445892333984,167701200
2018-11-20,42.32130943637899,43.05683851163266,41.64272573882717,41.99150848388672,271300800
2018-11-21,42.64400210541268,42.77212832849176,41.889494691042145,41.94406509399414,124496800
2018-11-23,41.507494383952164,41.90135851863127,40.83365689452534,40.87873458862305,94496000
2018-11-26,41.34140913508516,41.50986670109431,40.39708373701015,41.43156814575195,179994000
2018-11-27,40.69365492557858,41.46714753070529,40.544179202951334,41.34139633178711,165549600
2018-11-28,41.93219192550799,43.01412876378861,41.50511064186913,42.931087493896484,184250000
2018-11-29,43.3391999516029,43.372417193579416,42.162353797963114,42.60129928588867,167080000
2018-11-30,42.776871754458696,42.78636446319983,42.00338253080645,42.37114715576172,158126000
2018-12-03,43.76627592803061,43.88016308346337,42.995158116098935,43.85169219970703,163210000
2018-12-04,42.93346662237809,43.2751317110597,41.82305870457027,41.92271041870117,165377200
2018-12-06,40.75297606435523,41.46952337319293,40.435039173164846,41.45528793334961,172393600
2018-12-07,41.163450556848574,41.40071754199759,39.9320343246601,39.977115631103516,169126400
2018-12-10,39.149049033793,40.35673701084698,38.75281363862703,40.240478515625,248104000
2018-12-11,40.72925271093741,40.76009495801711,39.623587659446784,40.01033401489258,189126800
2018-12-12,40.43029324768022,40.79094008262468,40.10286726659763,40.121849060058594,142510800
2018-12-13,40.45165403262589,40.94516985024621,40.22862246288901,40.560794830322266,127594400
2018-12-14,40.09812414539299,40.11710594038405,39.215490590548214,39.262943267822266,162814800
2018-12-17,39.25582050641888,39.94389690996211,38.610454041222965,38.89754867553711,177151600
2018-12-18,39.23921640915953,39.74933899527448,39.00432078305257,39.402931213378906,135366000
2018-12-19,39.38631585646059,39.73035222871584,37.746800273297104,38.17388153076172,196189200
2018-12-20,38.057616207627134,38.46334427312084,36.84755697061572,37.210575103759766,259092000
2018-12-21,37.217692120543504,37.52613986469643,35.5022531687816,35.76324462890625,382978400
2018-12-24,35.15110406579586,35.957814025738095,34.78096813070543,34.837913513183594,148676800
2018-12-26,35.186695107435334,37.30548757627083,34.81181283127579,37.29125213623047,234330000
2018-12-27,36.97568411541755,37.196344282393845,35.60665629115876,37.04923629760742,212468400
2018-12-28,37.369559838178496,37.61157323941613,36.66962277481481,37.06822967529297,169165600
2018-12-31,37.61393391895783,37.81086594612177,37.12753588756801,37.42649459838867,140014000
2019-01-02,36.750288975035055,37.689867977237725,36.59369187126671,37.469207763671875,148158800
2019-01-03,34.16170976436273,34.57455574581666,33.6919220064379,33.737003326416016,365248800
2019-01-04,34.29220295413125,35.24601741169735,34.11899903898665,35.177207946777344,234428400
2019-01-07,35.281596415192155,35.312442278685964,34.61724819958452,35.098899841308594,219111200
2019-01-08,35.48565702140331,36.02188283523813,35.238900899053064,35.76800537109375,164101200
2019-01-09,35.896131517687564,36.664878086938074,35.502270953950706,36.37541198730469,180396400
2019-01-10,36.18322084854541,36.532003660455786,35.794103077351124,36.491668701171875,143122800
2019-01-11,36.27337496621485,36.46793199596804,35.94831676050969,36.133384704589844,108092800
2019-01-14,35.79173197667657,35.891383692191056,35.40498556947879,35.59005355834961,129756800
2019-01-15,35.654106540640925,36.394378285844226,35.601907520616955,36.31845474243164,114843600
2019-01-16,36.320836811858406,36.98518520942271,36.30185501531,36.76215362548828,122278800
2019-01-17,36.58657033252364,37.40751573779752,36.363538775351834,36.98043441772461,119284800
2019-01-18,37.36954213953472,37.459704733067994,37.008895385807726,37.20820236206055,135004000
2019-01-22,37.110928234724035,37.186851783715795,36.211684376745275,36.37302780151367,121576000
2019-01-23,36.57470436511674,36.80959998409829,35.99340097474768,36.52013397216797,92522400
2019-01-24,36.56522212472766,36.6530097672651,36.00290042236398,36.230674743652344,101766000
2019-01-25,36.8902828978478,37.51904280334224,36.615055849143104,37.431251525878906,134142000
2019-01-28,36.96382275590851,37.09194895785594,36.4584465294026,37.08483123779297,104768400
2019-01-29,37.07297331497307,37.519036488429236,36.565222017267494,36.700462341308594,166348800
2019-01-30,38.73384376445083,39.42191672312946,38.017296299473955,39.208377838134766,244439200
2019-01-31,39.41242410665209,40.098125636928835,39.04465950838577,39.49072265625,162958400
2019-02-01,39.61410265633867,40.09337942283648,39.36971429863973,39.50970458984375,130672400
2019-02-04,39.72086886633868,40.72925360434192,39.69002299817537,40.63197326660156,125982000
2019-02-05,41.01398071522067,41.54071383411568,40.89297582806122,41.327171325683594,144406400
2019-02-06,41.43867303368532,41.65696182241028,41.011595402857196,41.34139633178711,112958400
2019-02-07,40.904829885716296,41.27022309791329,40.41606043860214,40.55842208862305,126966800
2019-02-08,40.26772297550331,40.665657891479206,40.13189898426392,40.60608673095703,95280000
2019-02-11,40.75858597472105,40.79671238747757,40.32967292104731,40.372562408447266,83973600
2019-02-12,40.5322157324539,40.74667043828146,40.436899701914584,40.720458984375,89134000
2019-02-13,40.83959548318567,41.099324812062115,40.48931684716783,40.55126953125,89960800
2019-02-14,40.43928339998026,40.80862164255103,40.36064904112932,40.699012756347656,87342800
2019-02-15,40.80624378561589,40.913471144288906,40.44881683274918,40.60846710205078,98507200
2019-02-19,40.43926905872988,40.85150027627003,40.38684617142033,40.72997283935547,75891200
2019-02-20,40.791933976908496,41.299481247841676,40.74427779259907,40.99209213256836,104457600
2019-02-21,40.93730301677255,41.07312337466057,40.5798760468402,40.76097106933594,68998800
2019-02-22,40.88486432636196,41.22322795767942,40.83720814261498,41.21607971191406,75652800
2019-02-25,41.49965268531831,41.907117372895385,41.44961131242088,41.51633071899414,87493600
2019-02-26,41.392422020496234,41.77129368525542,41.26374629243125,41.540157318115234,68280800
2019-02-27,41.27326604666543,41.69979376594638,41.15888685160674,41.66881561279297,111341600
2019-02-28,41.53777983812131,41.678366901905775,41.20417916338669,41.25898361206055,112861600
2019-03-01,41.52824431177665,41.73555077281449,41.19702882720667,41.69266128540039,103544800
2019-03-04,41.86422115680062,42.35508684168328,41.45437136174755,41.902347564697266,109744800
2019-03-05,41.923789316150554,41.93808580910875,41.590188724744905,41.82609176635742,78949600
2019-03-06,41.621171381521776,41.81656650222476,41.44722463850816,41.58543014526367,83241600
2019-03-07,41.43054421304361,41.566368186765395,40.989719863594985,41.104095458984375,99185600
2019-03-08,40.584633632595896,41.2399162634684,40.38923852105088,41.20178985595703,95997600
2019-03-11,41.81656454463562,42.68153514499979,41.783204847044914,42.629112243652344,128044000
2019-03-12,42.89122670675174,43.52744613325643,42.74110624977912,43.10806655883789,129870400
2019-03-13,43.42736668986569,43.677566237487994,43.11044774766869,43.2986946105957,124130000
2019-03-14,43.82054106149008,43.868200895214414,43.501240536772094,43.780033111572266,94318000
2019-03-15,44.04689907160179,44.63784371808314,43.782403084373136,44.349517822265625,156171600
2019-03-18,44.27328444822138,44.89044075986763,44.27089927495176,44.802276611328125,104879200
2019-03-19,44.88089565250784,45.033397616371296,44.30186231557087,44.44721603393555,126585600
2019-03-20,44.375741144089886,45.15255128641642,44.018314235196435,44.83563232421875,124140800
2019-03-21,45.27883381453322,46.78240882980378,45.22879245634288,46.486934661865234,204136800
2019-03-22,46.546512238552936,47.10648249507304,45.45993505954188,45.52427291870117,169630800
2019-03-25,45.633888431682614,45.745882499269285,44.46391365530103,44.97384262084961,175381200
2019-03-26,45.66963053267575,45.96033805607303,43.98257500926579,44.50918197631836,199202000
2019-03-27,44.97621952108113,45.21688566494624,44.45199411345279,44.90950012207031,119393600
2019-03-28,45.0238672363422,45.16922096451442,44.68550359481245,44.96906280517578,83121600
2019-03-29,45.23356445269698,45.2931356005877,44.926175293457625,45.26215744018555,94256000
2019-04-01,45.66486577166774,45.67439555693616,44.88805919660428,45.56955337524414,111448000
2019-04-02,45.5337998404147,46.33682135310815,45.52427005695858,46.23197555541992,91062800
2019-04-03,46.0485014625707,46.822926454826096,46.02467154689668,46.54890060424805,93087200
2019-04-04,46.41545880854789,46.79194893860823,46.02229064603285,46.62991714477539,76457200
2019-04-05,46.811001327366576,46.96588847372943,46.687092337463056,46.94205856323242,74106400
2019-04-08,46.80385131353777,47.71171487580084,46.78478811304698,47.68074035644531,103526800
2019-04-09,47.733164400421316,48.33602404124384,47.47343146891006,47.53776931762695,143072800
2019-04-10,47.34237670467407,47.833245973912184,47.2232344194669,47.804649353027344,86781200
2019-04-11,47.85946596865772,47.89520720622881,47.285199178784595,47.40672302246094,83603200
2019-04-12,47.4662953407457,47.690283464181285,46.753826657487316,47.38766098022461,111042800
2019-04-15,47.31855853470994,47.621181009035936,47.182734561059235,47.47344207763672,70146400
2019-04-16,47.52824036298592,47.98336111335143,47.31378207550533,47.47819900512695,102785600
2019-04-17,47.5473186878196,48.462334530736044,47.32571570285156,48.40276336669922,115627200
